,Unnamed: 0,LineID,TransLineNo,Mode,Description,EditNotes,Processing,short_name,long_name,shape_id,route_id,frood_of_payment,ft_mode,id,route_id1,vehicle_name,proof_of_payment
1143,1143,4065,MK_73,p,73 Jackson Park,11073300,1073,MK_73,73 Jackson Park,11073300,1073,0,p,4065,1073,p1,0
1144,1144,4133,MK_118,p,118 Vashon Is--Tahl*,10118370,1118,MK_118,118 Vashon Is--Tahl*,10118370,1118,0,p,4133,1118,p1,0
1145,1145,4158,MK_124,b,124 Tukwila - E Mar*,21124052,1124,MK_124,124 Tukwila - E Mar*,21124052,1124,0,b,4158,1124,b1,0
1146,1146,4177,MK_14,b,14 Mt Baker,21014605,1014,MK_14,14 Mt Baker,21014605,1014,0,b,4177,1014,b1,0
1147,1147,4046,MK_48,b,48 Loyal Heights/Mt*,20048610,1048,MK_48,48 Loyal Heights/Mt*,20048610,1048,0,b,4046,1048,b1,0
1148,1148,4070,MK_8,b,8 Cap.Hill/Denny Wy,40008023,1008,MK_8,8 Cap.Hill/Denny Wy,40008023,1008,0,b,4070,1008,b1,0
1149,1149,4102,MK_101,b,101 Renton Transit *,10101079,1101,MK_101,101 Renton Transit *,10101079,1101,0,b,4102,1101,b1,0
1150,1150,4114,MK_106,b,106 Renton-Downtown*,10106089,1106,MK_106,106 Renton-Downtown*,10106089,1106,0,b,4114,1106,b1,0
1151,1151,4117,MK_106,b,106 Renton-Downtown*,21106093,1106,MK_106,106 Renton-Downtown*,21106093,1106,0,b,4117,1106,b1,0
1152,1152,4190,MK_150,b,150 Kent-Southcente*,10150179,1150,MK_150,150 Kent-Southcente*,10150179,1150,0,b,4190,1150,b1,0
1153,1153,4552,MK_7,b,7 Route 7,10007009,1007,MK_7,7 Route 7,10007009,1007,0,b,4552,1007,b1,0
1154,1154,4047,522,b,522 ST 522 Woodinvi*,11522529,6522,522,522 ST 522 Woodinvi*,11522529,6522,0,b,4047,6522,b1,0
1155,1155,4057,MK_661,b,661 tripper storage*,21661013,1661,MK_661,661 tripper storage*,21661013,1661,0,b,4057,1661,b1,0
1156,1156,4069,MK_73,p,73 Jackson Park,20073159,1073,MK_73,73 Jackson Park,20073159,1073,0,p,4069,1073,p1,0
1157,1157,4511,550,b,550 Bellevue-Seattle,30550533,6550,550,550 Bellevue-Seattle,30550533,6550,0,b,4511,6550,b1,0
1158,1158,4512,550,b,550 Bellevue-Seattle,30550534,6550,550,550 Bellevue-Seattle,30550534,6550,0,b,4512,6550,b1,0
1159,1159,4571,MK_72,b,72 Lake City,20072162,1072,MK_72,72 Lake City,20072162,1072,0,b,4571,1072,b1,0
1160,1160,4579,MK_73,p,73 Jackson Park,20073106,1073,MK_73,73 Jackson Park,20073106,1073,0,p,4579,1073,p1,0
1161,1161,4041,MK_41,b,41 Lake City/Northg*,11041221,1041,MK_41,41 Lake City/Northg*,11041221,1041,0,b,4041,1041,b1,0
1162,1162,4043,MK_41,b,41 Lake City/Northg*,11041240,1041,MK_41,41 Lake City/Northg*,11041240,1041,0,b,4043,1041,b1,0
1163,1163,4184,MK_143,p,143 Maple Valley & *,10143047,1143,MK_143,143 Maple Valley & *,10143047,1143,0,p,4184,1143,p1,0
1164,1164,4199,MK_158,b,158 E. Kent--Lk. Me*,10158011,1158,MK_158,158 E. Kent--Lk. Me*,10158011,1158,0,b,4199,1158,b1,0
1165,1165,4222,MK_179,b,179 Twin Lakes P&R *,10179035,1179,MK_179,179 Twin Lakes P&R *,10179035,1179,0,b,4222,1179,b1,0
1166,1166,4243,MK_192,b,192 S. Military Rd.*,10192048,1192,MK_192,192 S. Military Rd.*,10192048,1192,0,b,4243,1192,b1,0
1167,1167,4370,MK_28,b,28 Broadview,11028519,1028,MK_28,28 Broadview,11028519,1028,0,b,4370,1028,b1,0
1168,1168,4444,MK_4,b,4 Judkins / E QA,21004562,1004,MK_4,4 Judkins / E QA,21004562,1004,0,b,4444,1004,b1,0
1169,1169,4482,MK_48,b,48 Loyal Heights/Mt*,20048607,1048,MK_48,48 Loyal Heights/Mt*,20048607,1048,0,b,4482,1048,b1,0
1170,1170,4492,MK_5,b,5 Greenwood/SCC/Nor*,11005153,1005,MK_5,5 Greenwood/SCC/Nor*,11005153,1005,0,b,4492,1005,b1,0
1171,1171,4507,545,b,545 Redmond to CBD *,41545549,6545,545,545 Redmond to CBD *,41545549,6545,0,b,4507,6545,b1,0
1172,1172,4198,MK_157,b,157 Lake Meridian P*,10157005,1157,MK_157,157 Lake Meridian P*,10157005,1157,0,b,4198,1157,b1,0
1173,1173,4201,MK_159,b,159 Kent-Kangley-Ti*,10159029,1159,MK_159,159 Kent-Kangley-Ti*,10159029,1159,0,b,4201,1159,b1,0
1174,1174,4219,MK_177,b,177 Federal Way P&R*,10177119,1177,MK_177,177 Federal Way P&R*,10177119,1177,0,b,4219,1177,b1,0
1175,1175,4746,545,b,545 Redmond to CBD *,41545548,6545,545,545 Redmond to CBD *,41545548,6545,0,b,4746,6545,b1,0
1176,1176,4891,578N,b,578 Seattle/Puyallu*,FEB14-578459,6578,578N,578 Seattle/Puyallu*,FEB14-578459,6578,0,b,4891,6578,b1,0
1177,1177,4279,MK_212,b,212 Eastgate P & R *,41212073,1212,MK_212,212 Eastgate P & R *,41212073,1212,0,b,4279,1212,b1,0
1178,1178,4350,MK_26,b,26 Latona,11026060,1026,MK_26,26 Latona,11026060,1026,0,b,4350,1026,b1,0
1179,1179,4430,MK_36,b,36 Jefferson Park/R*,10036373,1036,MK_36,36 Jefferson Park/R*,10036373,1036,0,b,4430,1036,b1,0
1180,1180,5295,MK_26,b,26 test,11026059,1026,MK_26,26 test,11026059,1026,0,b,5295,1026,b1,0
1181,1181,5305,MK_316,b,316 test,11316012,1316,MK_316,316 test,11316012,1316,0,b,5305,1316,b1,0
1182,1182,5307,MK_255,b,255 test,41255461,1255,MK_255,255 test,41255461,1255,0,b,5307,1255,b1,0
1183,1183,5289,MK_255,b,255 test,41255455,1255,MK_255,255 test,41255455,1255,0,b,5289,1255,b1,0
1184,1184,5296,MK_28,b,28 test,11028527,1028,MK_28,28 test,11028527,1028,0,b,5296,1028,b1,0
1185,1185,5310,MK_41,b,41 test,11041243,1041,MK_41,41 test,11041243,1041,0,b,5310,1041,b1,0
1186,1186,5312,MK_77,b,77 test,11077046,1077,MK_77,77 test,11077046,1077,0,b,5312,1077,b1,0
1187,1187,4558,MK_7,b,7 Route 7,21007011,1007,MK_7,7 Route 7,21007011,1007,0,b,4558,1007,b1,0
1188,1188,4596,MK_8,b,8 Cap.Hill/Denny Wy,40008021,1008,MK_8,8 Cap.Hill/Denny Wy,40008021,1008,0,b,4596,1008,b1,0
1189,1189,4605,MK_9,p,9 broadway  /  rain*,10009044,1009,MK_9,9 broadway  /  rain*,10009044,1009,0,p,4605,1009,p1,0
1190,1190,4606,MK_9,p,9 broadway  /  rain*,21009045,1009,MK_9,9 broadway  /  rain*,21009045,1009,0,p,4606,1009,p1,0
1191,1191,4732,MK_316,b,316 Meridian Park e*,11316013,1316,MK_316,316 Meridian Park e*,11316013,1316,0,b,4732,1316,b1,0
1192,1192,4748,550,b,550 Bellevue,30550527,6550,550,550 Bellevue,30550527,6550,0,b,4748,6550,b1,0
1193,1193,4749,550,b,550 Bellevue,30550528,6550,550,550 Bellevue,30550528,6550,0,b,4749,6550,b1,0
1194,1194,4759,MK_7,p,7 Route 7,21007026,1007,MK_7,7 Route 7,21007026,1007,0,p,4759,1007,p1,0
1195,1195,4887,577Nb,b,577 FederalWay-Seat*,FEB14-577447,6577,577Nb,577 FederalWay-Seat*,FEB14-577447,6577,0,b,4887,6577,b1,0
1196,1196,4889,577S,b,577 FederalWay-Seat*,FEB14-577539,6577,577S,577 FederalWay-Seat*,FEB14-577539,6577,0,b,4889,6577,b1,0
1197,1197,4885,577N,b,577 FederalWay-Seat*,FEB14-577448,6577,577N,577 FederalWay-Seat*,FEB14-577448,6577,0,b,4885,6577,b1,0
1198,1198,4896,590N,b,590 Seattle ExpressN,FEB14-590463,6590,590N,590 Seattle ExpressN,FEB14-590463,6590,0,b,4896,6590,b1,0
1199,1199,4901,592S,b,592 Seattle ExpressS,FEB14-592554,6592,592S,592 Seattle ExpressS,FEB14-592554,6592,0,b,4901,6592,b1,0
1200,1200,4914,577N,b,577 FederalWay-Seat*,FEB14-577445,6577,577N,577 FederalWay-Seat*,FEB14-577445,6577,0,b,4914,6577,b1,0
1201,1201,4004,MK_118,p,118 Vashon Is--Tahl*,21118373,1118,MK_118,118 Vashon Is--Tahl*,21118373,1118,0,p,4004,1118,p1,0
1202,1202,4020,MK_205,p,205 Mercer Island/U*,21205021,1205,MK_205,205 Mercer Island/U*,21205021,1205,0,p,4020,1205,p1,0
1203,1203,4206,MK_161,b,161 Lk Meridian - S*,10161012,1161,MK_161,161 Lk Meridian - S*,10161012,1161,0,b,4206,1161,b1,0
1204,1204,4244,MK_192,b,192 S. Military Rd.*,10192049,1192,MK_192,192 S. Military Rd.*,10192049,1192,0,b,4244,1192,b1,0
1205,1205,4269,MK_205,p,205 Mercer Island/U*,10205019,1205,MK_205,205 Mercer Island/U*,10205019,1205,0,p,4269,1205,p1,0
1206,1206,4278,MK_212,b,212 Eastgate P & R *,30212072,1212,MK_212,212 Eastgate P & R *,30212072,1212,0,b,4278,1212,b1,0
1207,1207,4527,MK_601,p,601 Group Health Co*,20601006,1601,MK_601,601 Group Health Co*,20601006,1601,0,p,4527,1601,p1,0
1208,1208,4554,MK_7,p,7 Route 7,10007027,1007,MK_7,7 Route 7,10007027,1007,0,p,4554,1007,p1,0
1209,1209,4654,MK_111,b,111 East Renton to *,21111032,1111,MK_111,111 East Renton to *,21111032,1111,0,b,4654,1111,b1,0
1210,1210,4342,MK_255,b,255 Seattle/Kirklan*,30255456,1255,MK_255,255 Seattle/Kirklan*,30255456,1255,0,b,4342,1255,b1,0
1211,1211,4343,MK_255,b,255 Seattle/Kirklan*,30255457,1255,MK_255,255 Seattle/Kirklan*,30255457,1255,0,b,4343,1255,b1,0
1212,1212,4344,MK_255,b,255 Seattle/Kirklan*,30255458,1255,MK_255,255 Seattle/Kirklan*,30255458,1255,0,b,4344,1255,b1,0
1213,1213,4345,MK_255,b,255 Seattle/Kirklan*,30255459,1255,MK_255,255 Seattle/Kirklan*,30255459,1255,0,b,4345,1255,b1,0
1214,1214,4740,MK_43,b,43 cbd/u-district,20043037,1043,MK_43,43 cbd/u-district,20043037,1043,0,b,4740,1043,b1,0
1215,1215,4742,MK_49,b,49 CBD-Cap Hill-U D*,20049014,1049,MK_49,49 CBD-Cap Hill-U D*,20049014,1049,0,b,4742,1049,b1,0
1216,1216,4709,MK_250,b,250 Seattle/Overlak*,41250343,1250,MK_250,250 Seattle/Overlak*,41250343,1250,0,b,4709,1250,b1,0
1217,1217,4711,MK_257,b,257 Seattle/Juanita*,41257332,1257,MK_257,257 Seattle/Juanita*,41257332,1257,0,b,4711,1257,b1,0
1218,1218,4970,421South,b,421 Marysvil-Sea CBD,421-sb-Weekday,3421,421South,421 Marysvil-Sea CBD,421-sb-Weekday,3421,0,b,4970,3421,b1,0
1219,1219,4096,MK_1,b,1 kinnear,20001036,1001,MK_1,1 kinnear,20001036,1001,0,b,4096,1001,b1,0
1220,1220,4163,MK_13,b,13 seattle pacific *,11013017,1013,MK_13,13 seattle pacific *,11013017,1013,0,b,4163,1013,b1,0
1221,1221,4249,MK_2,b,2 Route 2,10002555,1002,MK_2,2 Route 2,10002555,1002,0,b,4249,1002,b1,0
1222,1222,5282,MK_77,b,77 test,11077042,1077,MK_77,77 test,11077042,1077,0,b,5282,1077,b1,0
1223,1223,5348,MK_13,b,seattle pacific uni*,11013021,1013,MK_13,seattle pacific uni*,11013021,1013,0,b,5348,1013,b1,0
1224,1224,4635,MK_931,b,931 Redmond/Woodinv*,20931008,1931,MK_931,931 Redmond/Woodinv*,20931008,1931,0,b,4635,1931,b1,0
1225,1225,4014,MK_166,b,166 Highline C C to*,20166053,1166,MK_166,166 Highline C C to*,20166053,1166,0,b,4014,1166,b1,0
1226,1226,4210,MK_166,b,166 Highline C C to*,20166054,1166,MK_166,166 Highline C C to*,20166054,1166,0,b,4210,1166,b1,0
1227,1227,4346,MK_255,b,255 Seattle/Kirklan*,41255460,1255,MK_255,255 Seattle/Kirklan*,41255460,1255,0,b,4346,1255,b1,0
1228,1228,4347,MK_255,b,255 Seattle/Kirklan*,41255462,1255,MK_255,255 Seattle/Kirklan*,41255462,1255,0,b,4347,1255,b1,0
1229,1229,4348,MK_255,b,255 Seattle/Kirklan*,41255463,1255,MK_255,255 Seattle/Kirklan*,41255463,1255,0,b,4348,1255,b1,0
1230,1230,4404,MK_316,b,316 Meridian Park e*,20316011,1316,MK_316,316 Meridian Park e*,20316011,1316,0,b,4404,1316,b1,0
1231,1231,4499,522,b,522 Bothell-Seattle,20522506,6522,522,522 Bothell-Seattle,20522506,6522,0,b,4499,6522,b1,0
1232,1232,4513,550,b,550 Bellevue-Seattle,30550535,6550,550,550 Bellevue-Seattle,30550535,6550,0,b,4513,6550,b1,0
1233,1233,4514,550,b,550 Bellevue-Seattle,30550536,6550,550,550 Bellevue-Seattle,30550536,6550,0,b,4514,6550,b1,0
1234,1234,4515,550,b,550 Seattle-Bellevue,41550505,6550,550,550 Seattle-Bellevue,41550505,6550,0,b,4515,6550,b1,0
1235,1235,4481,MK_48,b,48 Loyal Heights/Mt*,20048606,1048,MK_48,48 Loyal Heights/Mt*,20048606,1048,0,b,4481,1048,b1,0
1236,1236,4504,545,b,545 Redmond-Seattle,30545511,6545,545,545 Redmond-Seattle,30545511,6545,0,b,4504,6545,b1,0
1237,1237,4506,545,b,545 Redmond to CBD *,41545543,6545,545,545 Redmond to CBD *,41545543,6545,0,b,4506,6545,b1,0
1238,1238,4553,MK_7,b,7 Route 7,10007021,1007,MK_7,7 Route 7,10007021,1007,0,b,4553,1007,b1,0
1239,1239,4555,MK_7,b,7 Route 7,10007029,1007,MK_7,7 Route 7,10007029,1007,0,b,4555,1007,b1,0
1240,1240,4259,MK_202,b,202 Mercer Island,10202086,1202,MK_202,202 Mercer Island,10202086,1202,0,b,4259,1202,b1,0
1241,1241,4557,MK_7,b,7 Route 7,21007005,1007,MK_7,7 Route 7,21007005,1007,0,b,4557,1007,b1,0
1242,1242,4658,MK_114,b,114 Renton Highland*,21114025,1114,MK_114,114 Renton Highland*,21114025,1114,0,b,4658,1114,b1,0
1243,1243,4673,MK_161,b,161 Lk Meridian - S*,21161014,1161,MK_161,161 Lk Meridian - S*,21161014,1161,0,b,4673,1161,b1,0
1244,1244,4892,578S,b,578 Seattle/Puyallu*,FEB14-578558,6578,578S,578 Seattle/Puyallu*,FEB14-578558,6578,0,b,4892,6578,b1,0
1245,1245,4900,592Na,b,592 Seattle ExpressN,FEB14-592459,6592,592Na,592 Seattle ExpressN,FEB14-592459,6592,0,b,4900,6592,b1,0
1246,1246,4903,594S,b,594 Seattle ExpressS,FEB14-594547,6594,594S,594 Seattle ExpressS,FEB14-594547,6594,0,b,4903,6594,b1,0
1247,1247,4916,586S,b,586 Tacoma - U Dist*,FEB14-586558,6586,586S,586 Tacoma - U Dist*,FEB14-586558,6586,0,b,4916,6586,b1,0
1248,1248,4918,595S,b,595 Seattle ExpressS,FEB14-595532,6595,595S,595 Seattle ExpressS,FEB14-595532,6595,0,b,4918,6595,b1,0
1249,1249,4964,412South,b,412 Slv Firs-Sea CBD,412-sb-Weekday,3412,412South,412 Slv Firs-Sea CBD,412-sb-Weekday,3412,0,b,4964,3412,b1,0
1250,1250,4976,510South,b,desc needed,510-sb-Weekday,6510,510South,desc needed,510-sb-Weekday,6510,0,b,4976,6510,b1,0
1251,1251,4095,MK_1,b,1 kinnear,11001035,1001,MK_1,1 kinnear,11001035,1001,0,b,4095,1001,b1,0
1252,1252,4458,MK_41,b,41 Lake City/Northg*,11041238,1041,MK_41,41 Lake City/Northg*,11041238,1041,0,b,4458,1041,b1,0
1253,1253,4577,MK_73,p,73 Jackson Park,11073299,1073,MK_73,73 Jackson Park,11073299,1073,0,p,4577,1073,p1,0
1254,1254,4710,MK_252,b,252 Seattle/Kingsga*,41252336,1252,MK_252,252 Seattle/Kingsga*,41252336,1252,0,b,4710,1252,b1,0
1255,1255,4967,416South,b,416 Edmonds-Sea CBD,416-sb-Weekday,3416,416South,416 Edmonds-Sea CBD,416-sb-Weekday,3416,0,b,4967,3416,b1,0
1256,1256,4129,MK_116,p,116 Fauntleroy Ferr*,10116014,1116,MK_116,116 Fauntleroy Ferr*,10116014,1116,0,p,4129,1116,p1,0
1257,1257,4154,MK_124,b,124 Tukwila - E Mar*,10124040,1124,MK_124,124 Tukwila - E Mar*,10124040,1124,0,b,4154,1124,b1,0
1258,1258,4169,MK_131,b,131 Normandy Park,21131102,1131,MK_131,131 Normandy Park,21131102,1131,0,b,4169,1131,b1,0
1259,1259,4192,MK_152,b,152 Enumclaw-Auburn*,10152333,1152,MK_152,152 Enumclaw-Auburn*,10152333,1152,0,b,4192,1152,b1,0
1260,1260,4260,MK_202,b,202 Mercer Island,10202090,1202,MK_202,202 Mercer Island,10202090,1202,0,b,4260,1202,b1,0
1261,1261,4434,MK_37,p,37 Alki,10037052,1037,MK_37,37 Alki,10037052,1037,0,p,4434,1037,p1,0
1262,1262,4439,MK_4,b,4 Judkins / E QA,10004555,1004,MK_4,4 Judkins / E QA,10004555,1004,0,b,4439,1004,b1,0
1263,1263,4446,MK_4,b,4 Judkins / E QA,21004564,1004,MK_4,4 Judkins / E QA,21004564,1004,0,b,4446,1004,b1,0
1264,1264,4505,545,b,545 Seattle-Redmond,41545540,6545,545,545 Seattle-Redmond,41545540,6545,0,b,4505,6545,b1,0
1265,1265,4556,MK_7,b,7 Route 7,21007004,1007,MK_7,7 Route 7,21007004,1007,0,b,4556,1007,b1,0
1266,1266,4659,MK_116,p,116 Fauntleroy Ferr*,21116020,1116,MK_116,116 Fauntleroy Ferr*,21116020,1116,0,p,4659,1116,p1,0
1267,1267,4678,MK_179,b,179 Twin Lakes P&R *,21179037,1179,MK_179,179 Twin Lakes P&R *,21179037,1179,0,b,4678,1179,b1,0
1268,1268,4712,MK_26,p,26 Latona,11026064,1026,MK_26,26 Latona,11026064,1026,0,p,4712,1026,p1,0
1269,1269,4781,MK_989,p,989 Eastgate Lakesi*,40989329,1989,MK_989,989 Eastgate Lakesi*,40989329,1989,0,p,4781,1989,p1,0
1270,1270,4888,577Nc,b,577 FederalWay-Seat*,FEB14-577449,6577,577Nc,577 FederalWay-Seat*,FEB14-577449,6577,0,b,4888,6577,b1,0
1271,1271,4447,MK_4,b,4 Judkins / E QA,21004565,1004,MK_4,4 Judkins / E QA,21004565,1004,0,b,4447,1004,b1,0
1272,1272,4459,MK_41,b,41 Lake City/Northg*,20041228,1041,MK_41,41 Lake City/Northg*,20041228,1041,0,b,4459,1041,b1,0
1273,1273,4480,MK_48,b,48 Loyal Heights/Mt*,20048605,1048,MK_48,48 Loyal Heights/Mt*,20048605,1048,0,b,4480,1048,b1,0
1274,1274,4497,522,b,522 Seattle-Wdnville,11522530,6522,522,522 Seattle-Wdnville,11522530,6522,0,b,4497,6522,b1,0
1275,1275,4498,522,b,522 Wdnville-Seattle,20522503,6522,522,522 Wdnville-Seattle,20522503,6522,0,b,4498,6522,b1,0
1276,1276,4977,511South,b,desc needed,511-sb-Weekday,6511,511South,desc needed,511-sb-Weekday,6511,0,b,4977,6511,b1,0
1277,1277,5040,512South,b,desc needed,14SEP-Weekday-510512s-52,6512,512South,desc needed,14SEP-Weekday-510512s-52,6512,0,b,5040,6512,b1,0
1278,1278,4973,425South,b,425 Lk Stevn-Sea CBD,425-sb-Weekday,3425,425South,425 Lk Stevn-Sea CBD,425-sb-Weekday,3425,0,b,4973,3425,b1,0
1279,1279,5279,MK_72,b,72 test,11072283,1072,MK_72,72 test,11072283,1072,0,b,5279,1072,b1,0
1280,1280,4917,590S,b,590 Seattle ExpressS,FEB14-590565,6590,590S,590 Seattle ExpressS,FEB14-590565,6590,0,b,4917,6590,b1,0
1281,1281,4048,522,b,522 ST 522 Woodinvi*,20522504,6522,522,522 ST 522 Woodinvi*,20522504,6522,0,b,4048,6522,b1,0
1282,1282,5280,MK_74,b,74 test,11074134,1074,MK_74,74 test,11074134,1074,0,b,5280,1074,b1,0
1283,1283,5283,MK_124,b,124 test,21124054,1124,MK_124,124 test,21124054,1124,0,b,5283,1124,b1,0
1284,1284,5294,MK_19,b,19 test,11019023,1019,MK_19,19 test,11019023,1019,0,b,5294,1019,b1,0
1285,1285,5326,MK_41,b,41 test,11041239,1041,MK_41,41 test,11041239,1041,0,b,5326,1041,b1,0
1286,1286,5329,MK_4,b,Judkins / E QA,10004552,1004,MK_4,Judkins / E QA,10004552,1004,0,b,5329,1004,b1,0
1287,1287,5330,MK_4,b,Judkins / E QA,10004553,1004,MK_4,Judkins / E QA,10004553,1004,0,b,5330,1004,b1,0
1288,1288,5349,MK_28,b,Broadview,11028518,1028,MK_28,Broadview,11028518,1028,0,b,5349,1028,b1,0
1289,1289,5352,MK_41,b,Lake City/Northgate*,11041231,1041,MK_41,Lake City/Northgate*,11041231,1041,0,b,5352,1041,b1,0
1290,1290,5354,MK_41,b,Lake City/Northgate*,11041234,1041,MK_41,Lake City/Northgate*,11041234,1041,0,b,5354,1041,b1,0
1291,1291,5342,MK_150,b,Kent-Southcenter to*,10150169,1150,MK_150,Kent-Southcenter to*,10150169,1150,0,b,5342,1150,b1,0
1292,1292,5343,MK_177,b,Federal Way P&R Via*,10177118,1177,MK_177,Federal Way P&R Via*,10177118,1177,0,b,5343,1177,b1,0
1293,1293,5353,MK_41,b,Lake City/Northgate*,11041232,1041,MK_41,Lake City/Northgate*,11041232,1041,0,b,5353,1041,b1,0
1294,1294,5357,MK_73,b,Jackson Park,11073258,1073,MK_73,Jackson Park,11073258,1073,0,b,5357,1073,b1,0
1295,1295,5359,MK_76,b,Wedgwood Express,11076018,1076,MK_76,Wedgwood Express,11076018,1076,0,b,5359,1076,b1,0
1296,1296,5347,MK_A Line,b,A-Line Rapid Ride,10671014,1671,MK_A Line,A-Line Rapid Ride,10671014,1671,0,b,5347,1671,b1,0
1297,1297,4780,MK_988,p,988 Lakeside School*,21988021,1988,MK_988,988 Lakeside School*,21988021,1988,0,p,4780,1988,p1,0
1298,1298,5422,417,b,14SEP-Weekday-40241*,14SEP-Weekday-402417s-17,3417,417,14SEP-Weekday-40241*,14SEP-Weekday-402417s-17,3417,0,b,5422,3417,b1,0
1299,1299,5407,MK_271,b,Issaquah to U Dist,30271133,1271,MK_271,Issaquah to U Dist,30271133,1271,0,b,5407,1271,b1,0
1300,1300,5412,MK_271,b,Issaquah to U Dist,41271123,1271,MK_271,Issaquah to U Dist,41271123,1271,0,b,5412,1271,b1,0
1301,1301,5413,ST_554,b,ST Issaquah - CBD,41554541,6554,ST_554,ST Issaquah - CBD,41554541,6554,0,b,5413,6554,b1,0
1302,1302,4052,555,b,555 Issaquah/NTC,31555511,6555,555,555 Issaquah/NTC,31555511,6555,0,b,4052,6555,b1,0
1303,1303,4951,RLLRC,r,LightRail Sea-Seatac,21599517,6996,RLLRC,LightRail Sea-Seatac,21599517,6996,0,r,4951,6996,r1,0
1304,1304,4950,RLLRd,r,LightRail SeaTac-Sea,10599514,6996,RLLRd,LightRail SeaTac-Sea,10599514,6996,0,r,4950,6996,r1,0
1305,1305,4104,MK_101,b,101 Renton Transit *,10101083,1101,MK_101,101 Renton Transit *,10101083,1101,0,b,4104,1101,b1,0
1306,1306,4106,MK_101,b,101 Renton Transit *,21101081,1101,MK_101,101 Renton Transit *,21101081,1101,0,b,4106,1101,b1,0
1307,1307,4108,MK_102,b,102 Fairwood - Seat*,10102002,1102,MK_102,102 Fairwood - Seat*,10102002,1102,0,b,4108,1102,b1,0
1308,1308,4113,MK_106,b,106 Renton-Downtown*,10106088,1106,MK_106,106 Renton-Downtown*,10106088,1106,0,b,4113,1106,b1,0
1309,1309,4105,MK_101,b,101 Renton Transit *,10101084,1101,MK_101,101 Renton Transit *,10101084,1101,0,b,4105,1101,b1,0
1310,1310,4107,MK_102,b,102 Fairwood - Seat*,10102001,1102,MK_102,102 Fairwood - Seat*,10102001,1102,0,b,4107,1102,b1,0
1311,1311,4111,MK_106,b,106 Renton-Downtown*,10106086,1106,MK_106,106 Renton-Downtown*,10106086,1106,0,b,4111,1106,b1,0
1312,1312,4112,MK_106,b,106 Renton-Downtown*,10106087,1106,MK_106,106 Renton-Downtown*,10106087,1106,0,b,4112,1106,b1,0
1313,1313,4486,MK_48,b,48 Loyal Heights/Mt*,20048612,1048,MK_48,48 Loyal Heights/Mt*,20048612,1048,0,b,4486,1048,b1,0
1314,1314,4524,MK_60,b,60 Beacon Hill/Broa*,10060030,1060,MK_60,60 Beacon Hill/Broa*,10060030,1060,0,b,4524,1060,b1,0
1315,1315,4525,MK_60,b,60 Beacon Hill/Broa*,21060036,1060,MK_60,60 Beacon Hill/Broa*,21060036,1060,0,b,4525,1060,b1,0
1316,1316,4526,MK_60,b,60 Beacon Hill/Broa*,21060037,1060,MK_60,60 Beacon Hill/Broa*,21060037,1060,0,b,4526,1060,b1,0
1317,1317,4952,RLCRLb,c,COMMTR RL SEA-TAC SB,,6998,RLCRLb,COMMTR RL SEA-TAC SB,,6998,0,c,4952,6998,c1,0
1318,1318,4960,RLCRLe,c,COMMTR RL LKW-SEA NB,Adds new to terminus in lakewood,6998,RLCRLe,COMMTR RL LKW-SEA NB,Adds new to terminus in lakewood,6998,0,c,4960,6998,c1,0
1319,1319,4961,RLCRLf,c,COMMTR RL SEA-LKW SB,Adds new to terminus in lakewood,6998,RLCRLf,COMMTR RL SEA-LKW SB,Adds new to terminus in lakewood,6998,0,c,4961,6998,c1,0
1320,1320,4059,MK_71,p,71 View Ridge,11071632,1071,MK_71,71 View Ridge,11071632,1071,0,p,4059,1071,p1,0
1321,1321,4580,MK_74,p,74 Sandpoint/U-Dist*,20074132,1074,MK_74,74 Sandpoint/U-Dist*,20074132,1074,0,p,4580,1074,p1,0
1322,1322,4760,MK_74,p,74 Sandpoint/U-Dist*,11074131,1074,MK_74,74 Sandpoint/U-Dist*,11074131,1074,0,p,4760,1074,p1,0
1323,1323,4764,MK_77,p,77 Jackson Park Exp*,11077044,1077,MK_77,77 Jackson Park Exp*,11077044,1077,0,p,4764,1077,p1,0
1324,1324,4042,MK_41,b,41 Lake City/Northg*,11041235,1041,MK_41,41 Lake City/Northg*,11041235,1041,0,b,4042,1041,b1,0
1325,1325,4050,545,b,545 Redmond to CBD *,30545510,6545,545,545 Redmond to CBD *,30545510,6545,0,b,4050,6545,b1,0
1326,1326,4128,MK_114,b,114 Renton Highland*,10114026,1114,MK_114,114 Renton Highland*,10114026,1114,0,b,4128,1114,b1,0
1327,1327,4101,MK_10,b,10 capitol hill,20010028,1010,MK_10,10 capitol hill,20010028,1010,0,b,4101,1010,b1,0
1328,1328,4475,MK_47,b,47 Summit,20047007,1047,MK_47,47 Summit,20047007,1047,0,b,4475,1047,b1,0
1329,1329,4489,MK_49,b,49 CBD-Cap Hill-U D*,11049032,1049,MK_49,49 CBD-Cap Hill-U D*,11049032,1049,0,b,4489,1049,b1,0
1330,1330,4564,MK_71,b,71 View Ridge,11071629,1071,MK_71,71 View Ridge,11071629,1071,0,b,4564,1071,b1,0
1331,1331,4565,MK_71,p,71 View Ridge,11071630,1071,MK_71,71 View Ridge,11071630,1071,0,p,4565,1071,p1,0
1332,1332,4566,MK_71,p,71 View Ridge,11071631,1071,MK_71,71 View Ridge,11071631,1071,0,p,4566,1071,p1,0
1333,1333,4568,MK_72,p,72 Lake City,11072279,1072,MK_72,72 Lake City,11072279,1072,0,p,4568,1072,p1,0
